,Month,Portfolio Excess Return,Beta,Adjusted Beta
0,01,0.01000065858233885,1.8260369159907721,1.5506912773271813
1,02,-0.007690833520373735,2.275984113106267,1.8506560754041779
2,03,0.0033774442746369185,1.45462115882553,1.3030807725503533
3,04,0.0034334164606330255,0.8333132710751724,0.888875514050115
4,05,0.02552381191949689,1.5294203533062865,1.352946902204191
5,06,-0.03094128766662035,0.6599340463722784,0.7732893642481855
6,07,0.012442056078779455,1.4177650876828376,1.2785100584552251
7,08,-0.012814654677541878,2.0468372760699136,1.6978915173799423
8,09,-0.021125287519565723,1.2564895781525933,1.1709930521017289
9,10,0.006833155398355469,3.386494974440277,2.5909966496268515
10,11,-0.01077122938723624,0.6528784224929518,0.7685856149953012
11,12,-0.031079013593845,0.7250213502284751,0.8166809001523168
