,Month,Portfolio Excess Return,Beta,Adjusted Beta
0,01,-0.012265209273044336,-0.20164131377673625,0.19890579081550916
1,02,0.005890558251718176,-1.1316571392315424,-0.42110475948769494
2,03,0.016851585785667894,0.6157347483552448,0.7438231655701631
3,04,0.017184118306468217,1.150004591032896,1.1000030606885973
4,05,0.010386877527900984,0.8014062922777476,0.8676041948518318
5,06,-0.005947839641771325,1.023432407030215,1.01562160468681
6,07,0.005533401028832591,0.360371155132855,0.57358077008857
7,08,-0.005284792755522486,0.7154582600617131,0.8103055067078087
8,09,-0.03692638729186986,0.7605787305230165,0.8403858203486776
9,10,0.0015540453915162174,1.7144316766281742,1.4762877844187827
10,11,-0.009478824723972774,1.074079635423686,1.0493864236157906
11,12,-0.04093828085151783,0.9277647477295247,0.9518431651530164
