,Month,Portfolio Excess Return,Beta,Adjusted Beta
0,01,0.008372175332495312,0.9778547877835065,0.9852365251890043
1,02,0.021937040536806406,1.2097520410107296,1.139834694007153
2,03,0.019947365222986957,1.41822772758143,1.2788184850542865
3,04,0.012929035245445105,0.930279450369891,0.9535196335799274
4,05,0.02056227814314886,-1.0178079354261027,-0.3452052902840685
5,06,0.017987142944915446,0.30062102671505253,0.5337473511433684
6,07,0.011527757158612451,0.8499315456559471,0.8999543637706313
7,08,0.014066385662065955,0.8100927849529812,0.8733951899686541
8,09,0.009782403795608005,0.7131511835057271,0.8087674556704847
9,10,0.016852526087940495,1.389277010042655,1.2595180066951033
10,11,0.02393441577429953,0.5140223295843755,0.6760148863895836
11,12,0.019378702578318394,0.7022679931172074,0.8015119954114716
