,Month,Portfolio Excess Return,Beta,Adjusted Beta
0,01,0.021360904697432383,0.12927970260993382,0.41951980173995584
1,02,0.009592569141833058,1.4265831569395242,1.2843887712930162
2,03,0.013189274442345309,1.4251370091919173,1.2834246727946115
3,04,0.013577537905109894,1.812810584602707,1.5418737230684711
4,05,-0.026384926559885002,1.4184544840017994,1.2789696560011996
5,06,0.027342683352851213,0.9453245934921609,0.9635497289947739
6,07,0.026196810459176663,1.8539868947084157,1.569324596472277
7,08,-0.00027155406693718797,1.4925546150428166,1.3283697433618777
8,09,0.01798631558151804,2.0854368849457474,1.7236245899638316
9,10,0.01776847910056676,1.2072826779454882,1.1381884519636587
10,11,0.016008767043651694,1.2066434098036793,1.1377622732024528
11,12,0.009079116723162894,0.6952490528804602,0.7968327019203068
